ego_id,feature_index,feature_name
414,101,work;start_date;anonymized feature 334
414,102,work;start_date;anonymized feature 310
414,103,work;start_date;anonymized feature 200
414,104,work;start_date;anonymized feature 202
686,0,birthday;anonymized feature 209
686,1,birthday;anonymized feature 2
686,2,birthday;anonymized feature 3
686,3,birthday;anonymized feature 210
686,4,education;classes;id;anonymized feature 335
686,5,education;classes;id;anonymized feature 336
686,6,education;concentration;id;anonymized feature 14
686,7,education;concentration;id;anonymized feature 337
686,8,education;concentration;id;anonymized feature 338
686,9,education;concentration;id;anonymized feature 217
686,10,education;concentration;id;anonymized feature 339
686,11,education;school;id;anonymized feature 340
686,12,education;school;id;anonymized feature 341
686,13,education;school;id;anonymized feature 342
686,14,education;school;id;anonymized feature 343
686,15,education;school;id;anonymized feature 344
686,16,education;school;id;anonymized feature 345
686,17,education;school;id;anonymized feature 346
686,18,education;school;id;anonymized feature 347
686,19,education;school;id;anonymized feature 348
686,20,education;school;id;anonymized feature 349
686,21,education;type;anonymized feature 53
686,22,education;type;anonymized feature 54
686,23,education;type;anonymized feature 55
686,24,education;with;id;anonymized feature 350
686,25,education;with;id;anonymized feature 351
686,26,education;year;id;anonymized feature 255
686,27,education;year;id;anonymized feature 61
686,28,education;year;id;anonymized feature 64
686,29,education;year;id;anonymized feature 65
686,30,education;year;id;anonymized feature 67
686,31,education;year;id;anonymized feature 71
686,32,education;year;id;anonymized feature 259
686,33,education;year;id;anonymized feature 72
686,34,first_name;anonymized feature 352
686,35,first_name;anonymized feature 353
686,36,first_name;anonymized feature 354
686,37,first_name;anonymized feature 355
686,38,first_name;anonymized feature 356
686,39,first_name;anonymized feature 357
686,40,first_name;anonymized feature 358
686,41,gender;anonymized feature 77
686,42,gender;anonymized feature 78
686,43,hometown;id;anonymized feature 359
686,44,languages;id;anonymized feature 92
686,45,languages;id;anonymized feature 97
686,46,last_name;anonymized feature 360
686,47,last_name;anonymized feature 361
686,48,last_name;anonymized feature 362
686,49,last_name;anonymized feature 363
686,50,last_name;anonymized feature 273
686,51,last_name;anonymized feature 364
686,52,last_name;anonymized feature 365
686,53,locale;anonymized feature 126
686,54,locale;anonymized feature 127
686,55,location;id;anonymized feature 359
686,56,location;id;anonymized feature 366
686,57,location;id;anonymized feature 367
686,58,work;employer;id;anonymized feature 343
686,59,work;employer;id;anonymized feature 368
686,60,work;end_date;anonymized feature 157
686,61,work;location;id;anonymized feature 359
686,62,work;start_date;anonymized feature 157
698,0,birthday;anonymized feature 2
698,1,birthday;anonymized feature 3
698,2,education;classes;id;anonymized feature 335
698,3,education;classes;id;anonymized feature 336
698,4,education;concentration;id;anonymized feature 14
698,5,education;degree;id;anonymized feature 22
698,6,education;school;id;anonymized feature 340
698,7,education;school;id;anonymized feature 341
698,8,education;school;id;anonymized feature 369
698,9,education;school;id;anonymized feature 342
698,10,education;school;id;anonymized feature 370
698,11,education;school;id;anonymized feature 348
698,12,education;type;anonymized feature 53
698,13,education;type;anonymized feature 54
698,14,education;type;anonymized feature 55
698,15,education;with;id;anonymized feature 350
698,16,education;year;id;anonymized feature 59
698,17,education;year;id;anonymized feature 255
698,18,education;year;id;anonymized feature 60
698,19,education;year;id;anonymized feature 61
698,20,education;year;id;anonymized feature 64
698,21,education;year;id;anonymized feature 71
698,22,education;year;id;anonymized feature 259
698,23,education;year;id;anonymized feature 72
698,24,first_name;anonymized feature 355
698,25,first_name;anonymized feature 356
698,26,gender;anonymized feature 77
698,27,gender;anonymized feature 78
698,28,hometown;id;anonymized feature 359
698,29,hometown;id;anonymized feature 366
698,30,languages;id;anonymized feature 92
698,31,last_name;anonymized feature 371
698,32,last_name;anonymized feature 365
698,33,locale;anonymized feature 126
698,34,locale;anonymized feature 127
698,35,location;id;anonymized feature 359
698,36,location;id;anonymized feature 366
698,37,name;anonymized feature 372
698,38,work;employer;id;anonymized feature 373
698,39,work;employer;id;anonymized feature 140
698,40,work;employer;id;anonymized feature 154
698,41,work;end_date;anonymized feature 157
698,42,work;end_date;anonymized feature 161
698,43,work;location;id;anonymized feature 374
698,44,work;location;id;anonymized feature 366
698,45,work;start_date;anonymized feature 157
698,46,work;start_date;anonymized feature 375
698,47,work;start_date;anonymized feature 196
